"Lambda,Intensity"
"5.508e+02,0.000e+00"
"5.508e+02,0.000e+00"
"5.508e+02,0.000e+00"
"5.508e+02,0.000e+00"
"5.509e+02,0.000e+00"
"5.509e+02,0.000e+00"
"5.509e+02,0.000e+00"
"5.509e+02,0.000e+00"
"5.509e+02,0.000e+00"
"5.510e+02,0.000e+00"
"5.510e+02,0.000e+00"
"5.510e+02,0.000e+00"
"5.510e+02,0.000e+00"
"5.510e+02,0.000e+00"
"5.511e+02,0.000e+00"
"5.511e+02,0.000e+00"
"5.511e+02,0.000e+00"
"5.511e+02,0.000e+00"
"5.511e+02,0.000e+00"
"5.512e+02,0.000e+00"
"5.512e+02,0.000e+00"
"5.512e+02,0.000e+00"
"5.512e+02,0.000e+00"
"5.512e+02,0.000e+00"
"5.513e+02,0.000e+00"
"5.513e+02,0.000e+00"
"5.513e+02,0.000e+00"
"5.513e+02,0.000e+00"
"5.513e+02,0.000e+00"
"5.514e+02,0.000e+00"
"5.514e+02,0.000e+00"
"5.514e+02,0.000e+00"
"5.514e+02,0.000e+00"
"5.514e+02,0.000e+00"
"5.515e+02,0.000e+00"
"5.515e+02,0.000e+00"
"5.515e+02,0.000e+00"
"5.515e+02,0.000e+00"
"5.515e+02,0.000e+00"
"5.516e+02,0.000e+00"
"5.516e+02,0.000e+00"
"5.516e+02,0.000e+00"
"5.516e+02,0.000e+00"
"5.516e+02,0.000e+00"
"5.517e+02,0.000e+00"
"5.517e+02,0.000e+00"
"5.517e+02,0.000e+00"
"5.517e+02,0.000e+00"
"5.517e+02,0.000e+00"
"5.518e+02,0.000e+00"
"5.518e+02,0.000e+00"
"5.518e+02,0.000e+00"
"5.518e+02,0.000e+00"
"5.518e+02,0.000e+00"
"5.519e+02,0.000e+00"
"5.519e+02,0.000e+00"
"5.519e+02,0.000e+00"
"5.519e+02,0.000e+00"
"5.519e+02,0.000e+00"
"5.520e+02,0.000e+00"
"5.520e+02,0.000e+00"
"5.520e+02,0.000e+00"
"5.520e+02,0.000e+00"
"5.520e+02,0.000e+00"
"5.521e+02,0.000e+00"
"5.521e+02,0.000e+00"
"5.521e+02,0.000e+00"
"5.521e+02,0.000e+00"
"5.521e+02,0.000e+00"
"5.522e+02,0.000e+00"
"5.522e+02,0.000e+00"
"5.522e+02,0.000e+00"
"5.522e+02,0.000e+00"
"5.522e+02,0.000e+00"
"5.523e+02,0.000e+00"
"5.523e+02,0.000e+00"
"5.523e+02,0.000e+00"
"5.523e+02,0.000e+00"
"5.523e+02,0.000e+00"
"5.524e+02,0.000e+00"
"5.524e+02,0.000e+00"
"5.524e+02,0.000e+00"
"5.524e+02,0.000e+00"
"5.524e+02,0.000e+00"
"5.525e+02,0.000e+00"
"5.525e+02,0.000e+00"
"5.525e+02,0.000e+00"
"5.525e+02,0.000e+00"
"5.525e+02,0.000e+00"
"5.526e+02,0.000e+00"
"5.526e+02,0.000e+00"
"5.526e+02,0.000e+00"
"5.526e+02,0.000e+00"
"5.526e+02,0.000e+00"
"5.527e+02,0.000e+00"
"5.527e+02,0.000e+00"
"5.527e+02,0.000e+00"
"5.527e+02,0.000e+00"
"5.527e+02,0.000e+00"
"5.528e+02,0.000e+00"
"5.528e+02,0.000e+00"
"5.528e+02,0.000e+00"
"5.528e+02,0.000e+00"
"5.528e+02,0.000e+00"
"5.529e+02,0.000e+00"
"5.529e+02,0.000e+00"
"5.529e+02,0.000e+00"
"5.529e+02,0.000e+00"
"5.529e+02,0.000e+00"
"5.530e+02,0.000e+00"
"5.530e+02,0.000e+00"
"5.530e+02,0.000e+00"
"5.530e+02,0.000e+00"
"5.530e+02,0.000e+00"
"5.531e+02,0.000e+00"
"5.531e+02,0.000e+00"
"5.531e+02,0.000e+00"
"5.531e+02,0.000e+00"
"5.531e+02,0.000e+00"
"5.532e+02,0.000e+00"
"5.532e+02,0.000e+00"
"5.532e+02,0.000e+00"
"5.532e+02,0.000e+00"
"5.532e+02,0.000e+00"
"5.533e+02,0.000e+00"
"5.533e+02,0.000e+00"
"5.533e+02,0.000e+00"
"5.533e+02,0.000e+00"
"5.533e+02,0.000e+00"
"5.534e+02,0.000e+00"
"5.534e+02,0.000e+00"
"5.534e+02,0.000e+00"
"5.534e+02,0.000e+00"
"5.534e+02,0.000e+00"
"5.535e+02,0.000e+00"
"5.535e+02,0.000e+00"
"5.535e+02,0.000e+00"
"5.535e+02,0.000e+00"
"5.535e+02,0.000e+00"
"5.536e+02,0.000e+00"
"5.536e+02,0.000e+00"
"5.536e+02,0.000e+00"
"5.536e+02,0.000e+00"
"5.536e+02,0.000e+00"
"5.537e+02,0.000e+00"
"5.537e+02,0.000e+00"
"5.537e+02,0.000e+00"
"5.537e+02,0.000e+00"
"5.537e+02,0.000e+00"
"5.538e+02,0.000e+00"
"5.538e+02,0.000e+00"
"5.538e+02,0.000e+00"
"5.538e+02,0.000e+00"
"5.538e+02,0.000e+00"
"5.539e+02,0.000e+00"
"5.539e+02,0.000e+00"
"5.539e+02,0.000e+00"
"5.539e+02,0.000e+00"
"5.539e+02,0.000e+00"
"5.540e+02,0.000e+00"
"5.540e+02,0.000e+00"
"5.540e+02,0.000e+00"
"5.540e+02,0.000e+00"
"5.540e+02,0.000e+00"
"5.541e+02,0.000e+00"
"5.541e+02,0.000e+00"
"5.541e+02,0.000e+00"
"5.541e+02,0.000e+00"
"5.541e+02,0.000e+00"
"5.542e+02,0.000e+00"
"5.542e+02,0.000e+00"
"5.542e+02,0.000e+00"
"5.542e+02,0.000e+00"
"5.542e+02,0.000e+00"
"5.543e+02,0.000e+00"
"5.543e+02,0.000e+00"
"5.543e+02,0.000e+00"
"5.543e+02,0.000e+00"
"5.543e+02,0.000e+00"
"5.544e+02,0.000e+00"
"5.544e+02,0.000e+00"
"5.544e+02,0.000e+00"
"5.544e+02,0.000e+00"
"5.544e+02,0.000e+00"
"5.545e+02,0.000e+00"
"5.545e+02,0.000e+00"
"5.545e+02,0.000e+00"
"5.545e+02,0.000e+00"
"5.545e+02,0.000e+00"
"5.546e+02,0.000e+00"
"5.546e+02,0.000e+00"
"5.546e+02,0.000e+00"
"5.546e+02,0.000e+00"
"5.546e+02,0.000e+00"
"5.547e+02,0.000e+00"
"5.547e+02,0.000e+00"
"5.547e+02,0.000e+00"
"5.547e+02,0.000e+00"
"5.547e+02,0.000e+00"
"5.548e+02,0.000e+00"
"5.548e+02,0.000e+00"
"5.548e+02,0.000e+00"
"5.548e+02,0.000e+00"
"5.548e+02,0.000e+00"
"5.549e+02,0.000e+00"
"5.549e+02,0.000e+00"
"5.549e+02,0.000e+00"
"5.549e+02,0.000e+00"
"5.549e+02,0.000e+00"
"5.550e+02,0.000e+00"
"5.550e+02,0.000e+00"
"5.550e+02,0.000e+00"
"5.550e+02,0.000e+00"
"5.550e+02,0.000e+00"
"5.551e+02,0.000e+00"
"5.551e+02,0.000e+00"
"5.551e+02,0.000e+00"
"5.551e+02,0.000e+00"
"5.551e+02,0.000e+00"
"5.552e+02,0.000e+00"
"5.552e+02,0.000e+00"
"5.552e+02,0.000e+00"
"5.552e+02,0.000e+00"
"5.552e+02,0.000e+00"
"5.553e+02,0.000e+00"
"5.553e+02,0.000e+00"
"5.553e+02,0.000e+00"
"5.553e+02,0.000e+00"
"5.553e+02,0.000e+00"
"5.554e+02,0.000e+00"
"5.554e+02,0.000e+00"
"5.554e+02,0.000e+00"
"5.554e+02,0.000e+00"
"5.554e+02,0.000e+00"
"5.555e+02,0.000e+00"
"5.555e+02,0.000e+00"
"5.555e+02,0.000e+00"
"5.555e+02,0.000e+00"
"5.555e+02,0.000e+00"
"5.556e+02,0.000e+00"
"5.556e+02,0.000e+00"
"5.556e+02,0.000e+00"
"5.556e+02,0.000e+00"
"5.556e+02,0.000e+00"
"5.557e+02,0.000e+00"
"5.557e+02,0.000e+00"
"5.557e+02,0.000e+00"
"5.557e+02,0.000e+00"
"5.557e+02,0.000e+00"
"5.558e+02,0.000e+00"
"5.558e+02,0.000e+00"
"5.558e+02,0.000e+00"
"5.558e+02,0.000e+00"
"5.558e+02,0.000e+00"
"5.559e+02,0.000e+00"
"5.559e+02,0.000e+00"
"5.559e+02,0.000e+00"
"5.559e+02,0.000e+00"
"5.559e+02,0.000e+00"
"5.560e+02,0.000e+00"
"5.560e+02,0.000e+00"
"5.560e+02,0.000e+00"
"5.560e+02,0.000e+00"
"5.560e+02,0.000e+00"
"5.561e+02,0.000e+00"
"5.561e+02,0.000e+00"
"5.561e+02,0.000e+00"
"5.561e+02,0.000e+00"
"5.561e+02,0.000e+00"
"5.562e+02,0.000e+00"
"5.562e+02,0.000e+00"
"5.562e+02,0.000e+00"
"5.562e+02,0.000e+00"
"5.562e+02,0.000e+00"
"5.563e+02,0.000e+00"
"5.563e+02,0.000e+00"
"5.563e+02,0.000e+00"
"5.563e+02,0.000e+00"
"5.563e+02,0.000e+00"
"5.564e+02,0.000e+00"
"5.564e+02,0.000e+00"
"5.564e+02,0.000e+00"
"5.564e+02,0.000e+00"
"5.564e+02,0.000e+00"
"5.565e+02,0.000e+00"
"5.565e+02,0.000e+00"
"5.565e+02,0.000e+00"
"5.565e+02,0.000e+00"
"5.565e+02,0.000e+00"
"5.566e+02,0.000e+00"
"5.566e+02,0.000e+00"
"5.566e+02,0.000e+00"
"5.566e+02,0.000e+00"
"5.566e+02,0.000e+00"
"5.567e+02,0.000e+00"
"5.567e+02,0.000e+00"
"5.567e+02,0.000e+00"
"5.567e+02,0.000e+00"
"5.567e+02,0.000e+00"
"5.568e+02,0.000e+00"
"5.568e+02,0.000e+00"
"5.568e+02,0.000e+00"
"5.568e+02,0.000e+00"
"5.568e+02,0.000e+00"
"5.569e+02,0.000e+00"
"5.569e+02,0.000e+00"
"5.569e+02,0.000e+00"
"5.569e+02,0.000e+00"
"5.569e+02,0.000e+00"
"5.570e+02,0.000e+00"
"5.570e+02,0.000e+00"
"5.570e+02,0.000e+00"
"5.570e+02,0.000e+00"
"5.570e+02,0.000e+00"
"5.571e+02,0.000e+00"
"5.571e+02,0.000e+00"
"5.571e+02,0.000e+00"
"5.571e+02,0.000e+00"
"5.571e+02,0.000e+00"
"5.572e+02,0.000e+00"
"5.572e+02,0.000e+00"
"5.572e+02,0.000e+00"
"5.572e+02,0.000e+00"
"5.572e+02,0.000e+00"
"5.573e+02,0.000e+00"
"5.573e+02,0.000e+00"
"5.573e+02,0.000e+00"
"5.573e+02,0.000e+00"
"5.573e+02,0.000e+00"
"5.574e+02,0.000e+00"
"5.574e+02,0.000e+00"
"5.574e+02,0.000e+00"
"5.574e+02,0.000e+00"
"5.574e+02,0.000e+00"
"5.575e+02,0.000e+00"
"5.575e+02,0.000e+00"
"5.575e+02,0.000e+00"
"5.575e+02,0.000e+00"
"5.575e+02,0.000e+00"
"5.576e+02,0.000e+00"
"5.576e+02,0.000e+00"
"5.576e+02,0.000e+00"
"5.576e+02,0.000e+00"
"5.576e+02,0.000e+00"
"5.577e+02,0.000e+00"
"5.577e+02,0.000e+00"
"5.577e+02,0.000e+00"
"5.577e+02,0.000e+00"
"5.577e+02,0.000e+00"
"5.578e+02,0.000e+00"
"5.578e+02,0.000e+00"
"5.578e+02,0.000e+00"
"5.578e+02,0.000e+00"
"5.578e+02,0.000e+00"
"5.579e+02,0.000e+00"
"5.579e+02,0.000e+00"
"5.579e+02,0.000e+00"
"5.579e+02,0.000e+00"
"5.579e+02,0.000e+00"
"5.580e+02,0.000e+00"
"5.580e+02,0.000e+00"
"5.580e+02,0.000e+00"
"5.580e+02,0.000e+00"
"5.580e+02,0.000e+00"
"5.581e+02,0.000e+00"
"5.581e+02,0.000e+00"
"5.581e+02,0.000e+00"
"5.581e+02,0.000e+00"
"5.581e+02,0.000e+00"
"5.582e+02,0.000e+00"
"5.582e+02,0.000e+00"
"5.582e+02,0.000e+00"
"5.582e+02,0.000e+00"
"5.582e+02,0.000e+00"
"5.583e+02,0.000e+00"
"5.583e+02,0.000e+00"
"5.583e+02,0.000e+00"
"5.583e+02,0.000e+00"
"5.583e+02,0.000e+00"
"5.584e+02,0.000e+00"
"5.584e+02,0.000e+00"
"5.584e+02,0.000e+00"
"5.584e+02,0.000e+00"
"5.584e+02,0.000e+00"
"5.585e+02,0.000e+00"
"5.585e+02,0.000e+00"
"5.585e+02,0.000e+00"
"5.585e+02,0.000e+00"
"5.585e+02,0.000e+00"
"5.586e+02,0.000e+00"
"5.586e+02,0.000e+00"
"5.586e+02,0.000e+00"
"5.586e+02,0.000e+00"
"5.586e+02,0.000e+00"
"5.587e+02,0.000e+00"
"5.587e+02,0.000e+00"
"5.587e+02,0.000e+00"
"5.587e+02,0.000e+00"
"5.587e+02,0.000e+00"
"5.588e+02,0.000e+00"
"5.588e+02,0.000e+00"
"5.588e+02,0.000e+00"
"5.588e+02,0.000e+00"
"5.588e+02,0.000e+00"
"5.589e+02,0.000e+00"
"5.589e+02,0.000e+00"
"5.589e+02,0.000e+00"
"5.589e+02,0.000e+00"
"5.589e+02,0.000e+00"
"5.590e+02,0.000e+00"
"5.590e+02,0.000e+00"
"5.590e+02,0.000e+00"
"5.590e+02,0.000e+00"
"5.590e+02,0.000e+00"
"5.591e+02,0.000e+00"
"5.591e+02,0.000e+00"
"5.591e+02,0.000e+00"
"5.591e+02,0.000e+00"
"5.591e+02,0.000e+00"
"5.592e+02,0.000e+00"
"5.592e+02,0.000e+00"
"5.592e+02,0.000e+00"
"5.592e+02,0.000e+00"
"5.592e+02,0.000e+00"
"5.593e+02,0.000e+00"
"5.593e+02,0.000e+00"
"5.593e+02,0.000e+00"
"5.593e+02,0.000e+00"
"5.593e+02,0.000e+00"
"5.594e+02,0.000e+00"
"5.594e+02,0.000e+00"
"5.594e+02,0.000e+00"
"5.594e+02,0.000e+00"
"5.594e+02,0.000e+00"
"5.595e+02,0.000e+00"
"5.595e+02,0.000e+00"
"5.595e+02,0.000e+00"
"5.595e+02,0.000e+00"
"5.595e+02,0.000e+00"
"5.596e+02,0.000e+00"
"5.596e+02,0.000e+00"
"5.596e+02,0.000e+00"
"5.596e+02,0.000e+00"
"5.596e+02,0.000e+00"
"5.597e+02,0.000e+00"
"5.597e+02,0.000e+00"
"5.597e+02,0.000e+00"
"5.597e+02,0.000e+00"
"5.597e+02,0.000e+00"
"5.598e+02,0.000e+00"
"5.598e+02,0.000e+00"
"5.598e+02,0.000e+00"
"5.598e+02,0.000e+00"
"5.598e+02,0.000e+00"
"5.599e+02,0.000e+00"
"5.599e+02,0.000e+00"
"5.599e+02,0.000e+00"
"5.599e+02,0.000e+00"
"5.599e+02,0.000e+00"
"5.600e+02,0.000e+00"
"5.600e+02,0.000e+00"
"5.600e+02,0.000e+00"
"5.600e+02,0.000e+00"
"5.600e+02,0.000e+00"
"5.601e+02,0.000e+00"
"5.601e+02,0.000e+00"
"5.601e+02,0.000e+00"
"5.601e+02,0.000e+00"
"5.601e+02,0.000e+00"
"5.602e+02,0.000e+00"
"5.602e+02,0.000e+00"
"5.602e+02,0.000e+00"
"5.602e+02,0.000e+00"
"5.602e+02,0.000e+00"
"5.603e+02,0.000e+00"
"5.603e+02,0.000e+00"
"5.603e+02,0.000e+00"
"5.603e+02,0.000e+00"
"5.603e+02,0.000e+00"
"5.604e+02,0.000e+00"
"5.604e+02,0.000e+00"
"5.604e+02,0.000e+00"
"5.604e+02,0.000e+00"
"5.604e+02,0.000e+00"
"5.605e+02,0.000e+00"
"5.605e+02,0.000e+00"
"5.605e+02 6.917e-322"
"5.605e+02 1.487e-318"
"5.605e+02 3.069e-315"
"5.606e+02 6.083e-312"
"5.606e+02 1.157e-308"
"5.606e+02 2.114e-305"
"5.606e+02 3.707e-302"
"5.606e+02 6.241e-299"
"5.607e+02 1.009e-295"
"5.607e+02 1.565e-292"
"5.607e+02 2.331e-289"
"5.607e+02 3.333e-286"
"5.607e+02 4.575e-283"
"5.608e+02 6.029e-280"
"5.608e+02 7.627e-277"
"5.608e+02 9.263e-274"
"5.608e+02 1.080e-270"
"5.608e+02 1.209e-267"
"5.609e+02 1.299e-264"
"5.609e+02 1.340e-261"
"5.609e+02 1.327e-258"
"5.609e+02 1.261e-255"
"5.609e+02 1.151e-252"
"5.610e+02 1.009e-249"
"5.610e+02 8.484e-247"
"5.610e+02 6.851e-244"
"5.610e+02 5.311e-241"
"5.610e+02 3.952e-238"
"5.611e+02 2.824e-235"
"5.611e+02 1.937e-232"
"5.611e+02 1.275e-229"
"5.611e+02 8.060e-227"
"5.611e+02 4.891e-224"
"5.612e+02 2.849e-221"
"5.612e+02 1.593e-218"
"5.612e+02 8.555e-216"
"5.612e+02 4.409e-213"
"5.612e+02 2.182e-210"
"5.613e+02 1.036e-207"
"5.613e+02 4.726e-205"
"5.613e+02 2.069e-202"
"5.613e+02 8.695e-200"
"5.613e+02 3.508e-197"
"5.614e+02 1.359e-194"
"5.614e+02 5.053e-192"
"5.614e+02 1.804e-189"
"5.614e+02 6.182e-187"
"5.614e+02 2.034e-184"
"5.615e+02 6.423e-182"
"5.615e+02 1.948e-179"
"5.615e+02 5.669e-177"
"5.615e+02 1.584e-174"
"5.615e+02 4.250e-172"
"5.616e+02 1.094e-169"
"5.616e+02 2.706e-167"
"5.616e+02 6.423e-165"
"5.616e+02 1.464e-162"
"5.616e+02 3.202e-160"
"5.617e+02 6.724e-158"
"5.617e+02 1.356e-155"
"5.617e+02 2.624e-153"
"5.617e+02 4.875e-151"
"5.617e+02 8.695e-149"
"5.618e+02 1.489e-146"
"5.618e+02 2.448e-144"
"5.618e+02 3.863e-142"
"5.618e+02 5.854e-140"
"5.618e+02 8.514e-138"
"5.619e+02 1.189e-135"
"5.619e+02 1.594e-133"
"5.619e+02 2.051e-131"
"5.619e+02 2.534e-129"
"5.619e+02 3.006e-127"
"5.620e+02 3.423e-125"
"5.620e+02 3.742e-123"
"5.620e+02 3.927e-121"
"5.620e+02 3.956e-119"
"5.620e+02 3.827e-117"
"5.621e+02 3.553e-115"
"5.621e+02 3.168e-113"
"5.621e+02 2.711e-111"
"5.621e+02 2.227e-109"
"5.621e+02 1.757e-107"
"5.622e+02 1.330e-105"
"5.622e+02 9.670e-104"
"5.622e+02 6.749e-102"
"5.622e+02 4.522e-100"
"5.622e+02,2.908e-98"
"5.623e+02,1.796e-96"
"5.623e+02,1.065e-94"
"5.623e+02,6.060e-93"
"5.623e+02,3.311e-91"
"5.623e+02,1.737e-89"
"5.624e+02,8.747e-88"
"5.624e+02,4.229e-86"
"5.624e+02,1.963e-84"
"5.624e+02,8.746e-83"
"5.624e+02,3.742e-81"
"5.625e+02,1.537e-79"
"5.625e+02,6.059e-78"
"5.625e+02,2.294e-76"
"5.625e+02,8.336e-75"
"5.625e+02,2.908e-73"
"5.626e+02,9.742e-72"
"5.626e+02,3.133e-70"
"5.626e+02,9.672e-69"
"5.626e+02,2.867e-67"
"5.626e+02,8.159e-66"
"5.627e+02,2.229e-64"
"5.627e+02,5.847e-63"
"5.627e+02,1.472e-61"
"5.627e+02,3.560e-60"
"5.627e+02,8.263e-59"
"5.628e+02,1.841e-57"
"5.628e+02,3.940e-56"
"5.628e+02,8.094e-55"
"5.628e+02,1.596e-53"
"5.628e+02,3.022e-52"
"5.629e+02,5.495e-51"
"5.629e+02,9.591e-50"
"5.629e+02,1.607e-48"
"5.629e+02,2.586e-47"
"5.629e+02,3.995e-46"
"5.630e+02,5.925e-45"
"5.630e+02,8.438e-44"
"5.630e+02,1.154e-42"
"5.630e+02,1.515e-41"
"5.630e+02,1.909e-40"
"5.631e+02,2.310e-39"
"5.631e+02,2.685e-38"
"5.631e+02,2.996e-37"
"5.631e+02,3.209e-36"
"5.631e+02,3.301e-35"
"5.632e+02,3.261e-34"
"5.632e+02,3.093e-33"
"5.632e+02,2.816e-32"
"5.632e+02,2.463e-31"
"5.632e+02,2.068e-30"
"5.633e+02,1.668e-29"
"5.633e+02,1.291e-28"
"5.633e+02,9.600e-28"
"5.633e+02,6.854e-27"
"5.633e+02,4.700e-26"
"5.634e+02,3.095e-25"
"5.634e+02,1.957e-24"
"5.634e+02,1.188e-23"
"5.634e+02,6.930e-23"
"5.634e+02,3.882e-22"
"5.635e+02,2.088e-21"
"5.635e+02,1.079e-20"
"5.635e+02,5.354e-20"
"5.635e+02,2.552e-19"
"5.635e+02,1.168e-18"
"5.636e+02,5.138e-18"
"5.636e+02,2.170e-17"
"5.636e+02,8.807e-17"
"5.636e+02,3.434e-16"
"5.636e+02,1.286e-15"
"5.637e+02,4.628e-15"
"5.637e+02,1.600e-14"
"5.637e+02,5.315e-14"
"5.637e+02,1.697e-13"
"5.637e+02,5.206e-13"
"5.638e+02,1.535e-12"
"5.638e+02,4.350e-12"
"5.638e+02,1.185e-11"
"5.638e+02,3.104e-11"
"5.638e+02,7.815e-11"
"5.639e+02,1.892e-10"
"5.639e+02,4.406e-10"
"5.639e+02,9.868e-10"
"5.639e+02,2.126e-09"
"5.639e+02,4.408e-09"
"5.640e+02,8.797e-09"
"5.640e+02,1.690e-08"
"5.640e+02,3.126e-08"
"5.640e+02,5.569e-08"
"5.640e+02,9.562e-08"
"5.641e+02,1.583e-07"
"5.641e+02,2.526e-07"
"5.641e+02,3.891e-07"
"5.641e+02,5.787e-07"
"5.641e+02,8.316e-07"
"5.642e+02,1.156e-06"
"5.642e+02,1.554e-06"
"5.642e+02,2.026e-06"
"5.642e+02,2.562e-06"
"5.642e+02,3.147e-06"
"5.643e+02,3.761e-06"
"5.643e+02,4.382e-06"
"5.643e+02,4.986e-06"
"5.643e+02,5.553e-06"
"5.643e+02,6.066e-06"
"5.644e+02,6.516e-06"
"5.644e+02,6.899e-06"
"5.644e+02,7.219e-06"
"5.644e+02,7.480e-06"
"5.644e+02,7.694e-06"
"5.645e+02,7.869e-06"
"5.645e+02,8.017e-06"
"5.645e+02,8.147e-06"
"5.645e+02,8.268e-06"
"5.645e+02,8.388e-06"
"5.646e+02,8.517e-06"
"5.646e+02,8.665e-06"
"5.646e+02,8.845e-06"
"5.646e+02,9.072e-06"
"5.646e+02,9.364e-06"
"5.647e+02,9.743e-06"
"5.647e+02,1.023e-05"
"5.647e+02,1.085e-05"
"5.647e+02,1.161e-05"
"5.647e+02,1.251e-05"
"5.648e+02,1.357e-05"
"5.648e+02,1.474e-05"
"5.648e+02,1.602e-05"
"5.648e+02,1.734e-05"
"5.648e+02,1.868e-05"
"5.649e+02,1.999e-05"
"5.649e+02,2.121e-05"
"5.649e+02,2.234e-05"
"5.649e+02,2.334e-05"
"5.649e+02,2.421e-05"
"5.650e+02,2.495e-05"
"5.650e+02,2.559e-05"
"5.650e+02,2.614e-05"
"5.650e+02,2.661e-05"
"5.650e+02,2.703e-05"
"5.651e+02,2.742e-05"
"5.651e+02,2.778e-05"
"5.651e+02,2.813e-05"
"5.651e+02,2.847e-05"
"5.651e+02,2.881e-05"
"5.652e+02,2.916e-05"
"5.652e+02,2.951e-05"
"5.652e+02,2.986e-05"
"5.652e+02,3.022e-05"
"5.652e+02,3.059e-05"
"5.653e+02,3.096e-05"
"5.653e+02,3.134e-05"
"5.653e+02,3.172e-05"
"5.653e+02,3.212e-05"
"5.653e+02,3.252e-05"
"5.654e+02,3.293e-05"
"5.654e+02,3.334e-05"
"5.654e+02,3.377e-05"
"5.654e+02,3.420e-05"
"5.654e+02,3.464e-05"
"5.655e+02,3.509e-05"
"5.655e+02,3.555e-05"
"5.655e+02,3.602e-05"
"5.655e+02,3.650e-05"
"5.655e+02,3.698e-05"
"5.656e+02,3.748e-05"
"5.656e+02,3.799e-05"
"5.656e+02,3.850e-05"
"5.656e+02,3.903e-05"
"5.656e+02,3.957e-05"
"5.657e+02,4.012e-05"
"5.657e+02,4.069e-05"
"5.657e+02,4.126e-05"
"5.657e+02,4.185e-05"
"5.657e+02,4.245e-05"
"5.658e+02,4.306e-05"
"5.658e+02,4.369e-05"
"5.658e+02,4.433e-05"
"5.658e+02,4.498e-05"
"5.658e+02,4.565e-05"
"5.659e+02,4.633e-05"
"5.659e+02,4.704e-05"
"5.659e+02,4.775e-05"
"5.659e+02,4.848e-05"
"5.659e+02,4.924e-05"
"5.660e+02,5.000e-05"
"5.660e+02,5.079e-05"
"5.660e+02,5.160e-05"
"5.660e+02,5.242e-05"
"5.660e+02,5.327e-05"
"5.661e+02,5.413e-05"
"5.661e+02,5.502e-05"
"5.661e+02,5.593e-05"
"5.661e+02,5.686e-05"
"5.661e+02,5.782e-05"
"5.662e+02,5.880e-05"
"5.662e+02,5.981e-05"
"5.662e+02,6.085e-05"
"5.662e+02,6.191e-05"
"5.662e+02,6.300e-05"
"5.663e+02,6.412e-05"
"5.663e+02,6.527e-05"
"5.663e+02,6.645e-05"
"5.663e+02,6.767e-05"
"5.663e+02,6.892e-05"
"5.664e+02,7.020e-05"
"5.664e+02,7.153e-05"
"5.664e+02,7.289e-05"
"5.664e+02,7.429e-05"
"5.664e+02,7.573e-05"
"5.665e+02,7.722e-05"
"5.665e+02,7.875e-05"
"5.665e+02,8.033e-05"
"5.665e+02,8.195e-05"
"5.665e+02,8.363e-05"
"5.666e+02,8.536e-05"
"5.666e+02,8.715e-05"
"5.666e+02,8.899e-05"
"5.666e+02,9.090e-05"
"5.666e+02,9.287e-05"
"5.667e+02,9.491e-05"
"5.667e+02,9.701e-05"
"5.667e+02,9.919e-05"
"5.667e+02,1.014e-04"
"5.667e+02,1.038e-04"
"5.668e+02,1.062e-04"
"5.668e+02,1.087e-04"
"5.668e+02,1.113e-04"
"5.668e+02,1.140e-04"
"5.668e+02,1.168e-04"
"5.669e+02,1.197e-04"
"5.669e+02,1.227e-04"
"5.669e+02,1.259e-04"
"5.669e+02,1.291e-04"
"5.669e+02,1.325e-04"
"5.670e+02,1.361e-04"
"5.670e+02,1.398e-04"
"5.670e+02,1.436e-04"
"5.670e+02,1.476e-04"
"5.670e+02,1.518e-04"
"5.671e+02,1.562e-04"
"5.671e+02,1.608e-04"
"5.671e+02,1.656e-04"
"5.671e+02,1.706e-04"
"5.671e+02,1.759e-04"
"5.672e+02,1.814e-04"
"5.672e+02,1.872e-04"
"5.672e+02,1.933e-04"
"5.672e+02,1.997e-04"
"5.672e+02,2.065e-04"
"5.673e+02,2.136e-04"
"5.673e+02,2.212e-04"
"5.673e+02,2.291e-04"
"5.673e+02,2.376e-04"
"5.673e+02,2.465e-04"
"5.674e+02,2.560e-04"
"5.674e+02,2.661e-04"
"5.674e+02,2.768e-04"
"5.674e+02,2.883e-04"
"5.674e+02,3.005e-04"
"5.675e+02,3.136e-04"
"5.675e+02,3.276e-04"
"5.675e+02,3.427e-04"
"5.675e+02,3.589e-04"
"5.675e+02,3.765e-04"
"5.676e+02,3.954e-04"
"5.676e+02,4.161e-04"
"5.676e+02,4.385e-04"
"5.676e+02,4.630e-04"
"5.676e+02,4.899e-04"
"5.677e+02,5.194e-04"
"5.677e+02,5.521e-04"
"5.677e+02,5.884e-04"
"5.677e+02,6.289e-04"
"5.677e+02,6.745e-04"
"5.678e+02,7.259e-04"
"5.678e+02,7.846e-04"
"5.678e+02,8.519e-04"
"5.678e+02,9.300e-04"
"5.678e+02,1.021e-03"
"5.679e+02,1.130e-03"
"5.679e+02,1.259e-03"
"5.679e+02,1.417e-03"
"5.679e+02,1.608e-03"
"5.679e+02,1.845e-03"
"5.680e+02,2.137e-03"
"5.680e+02,2.498e-03"
"5.680e+02,2.944e-03"
"5.680e+02,3.488e-03"
"5.680e+02,4.143e-03"
"5.681e+02,4.919e-03"
"5.681e+02,5.815e-03"
"5.681e+02,6.821e-03"
"5.681e+02,7.915e-03"
"5.681e+02,9.058e-03"
"5.682e+02,1.020e-02"
"5.682e+02,1.127e-02"
"5.682e+02,1.222e-02"
"5.682e+02,1.297e-02"
"5.682e+02,1.346e-02"
